baseline,split,filename,question_id,label,y,score
scalar:think_logit,train,bb_logical_deduction_five_objects_088_rollout_004_prefix_1.json,bb_logical_deduction_five_objects_088,no,0,4.46875
scalar:think_logit,train,dd_0489_rollout_010_prefix_0.json,dd_0489,yes,1,3.90625
scalar:think_logit,train,dd_0883_rollout_018_prefix_2.json,dd_0883,no,0,-3.25
scalar:think_logit,train,gpqa_chem_113_rollout_002_prefix_3.json,gpqa_chem_113,no,0,1.8203125
scalar:think_logit,train,race_1012_rollout_022_prefix_3.json,race_1012,no,0,-0.640625
scalar:think_logit,train,race_26340_rollout_007_prefix_0.json,race_26340,yes,1,1.125
scalar:think_logit,train,race_41132_rollout_009_prefix_0.json,race_41132,yes,1,4.25
scalar:think_logit,train,race_33995_rollout_009_prefix_0.json,race_33995,yes,1,-1.0
scalar:think_logit,train,dd_0056_rollout_005_prefix_1.json,dd_0056,no,0,4.34375
scalar:think_logit,train,race_26057_rollout_007_prefix_5.json,race_26057,no,0,5.84375
scalar:think_logit,train,dd_0192_rollout_007_prefix_0.json,dd_0192,no,0,4.34375
scalar:think_logit,train,race_44329_rollout_028_prefix_1.json,race_44329,yes,1,4.53125
scalar:think_logit,train,race_56153_rollout_008_prefix_0.json,race_56153,yes,1,-2.875
scalar:think_logit,train,race_56669_rollout_003_prefix_1.json,race_56669,no,0,-1.6015625
scalar:think_logit,train,bb_causal_judgement_084_rollout_022_prefix_0.json,bb_causal_judgement_084,yes,1,5.90625
scalar:think_logit,train,gpqa_chem_054_rollout_000_prefix_2.json,gpqa_chem_054,no,0,-3.796875
scalar:think_logit,train,race_30375_rollout_019_prefix_1.json,race_30375,yes,1,5.0
scalar:think_logit,train,dd_0099_rollout_029_prefix_0.json,dd_0099,yes,1,-1.359375
scalar:think_logit,train,race_0354_rollout_014_prefix_14.json,race_0354,no,0,5.3125
scalar:think_logit,train,bb_reasoning_about_colored_objects_245_rollout_008_prefix_2.json,bb_reasoning_about_colored_objects_245,yes,1,6.875
scalar:think_logit,train,dd_1023_rollout_009_prefix_1.json,dd_1023,yes,1,5.59375
scalar:think_logit,train,race_45589_rollout_003_prefix_8.json,race_45589,no,0,3.59375
scalar:think_logit,train,race_54993_rollout_013_prefix_0.json,race_54993,yes,1,3.796875
scalar:think_logit,train,bb_causal_judgement_072_rollout_025_prefix_0.json,bb_causal_judgement_072,yes,1,1.15625
scalar:think_logit,train,bb_logical_deduction_five_objects_076_rollout_028_prefix_0.json,bb_logical_deduction_five_objects_076,yes,1,-4.625
scalar:think_logit,train,bb_penguins_in_a_table_069_rollout_014_prefix_0.json,bb_penguins_in_a_table_069,yes,1,-3.3125
scalar:think_logit,train,dd_0314_rollout_006_prefix_0.json,dd_0314,yes,1,3.078125
scalar:think_logit,train,dd_0666_rollout_008_prefix_0.json,dd_0666,yes,1,1.921875
scalar:think_logit,train,race_41327_rollout_011_prefix_0.json,race_41327,yes,1,1.90625
scalar:think_logit,train,race_58052_rollout_012_prefix_0.json,race_58052,yes,1,8.0
scalar:think_logit,train,bb_logical_deduction_five_objects_157_rollout_001_prefix_1.json,bb_logical_deduction_five_objects_157,yes,1,-0.8828125
scalar:think_logit,train,race_11878_rollout_007_prefix_0.json,race_11878,yes,1,4.59375
scalar:think_logit,train,race_12729_rollout_021_prefix_0.json,race_12729,yes,1,5.09375
scalar:think_logit,train,race_18514_rollout_007_prefix_0.json,race_18514,yes,1,7.21875
scalar:think_logit,train,race_43218_rollout_020_prefix_2.json,race_43218,no,0,4.375
scalar:think_logit,train,dd_0410_rollout_008_prefix_1.json,dd_0410,yes,1,5.84375
scalar:think_logit,train,dd_0657_rollout_024_prefix_1.json,dd_0657,no,0,-2.703125
scalar:think_logit,train,bb_penguins_in_a_table_102_rollout_018_prefix_0.json,bb_penguins_in_a_table_102,yes,1,-4.15625
scalar:think_logit,train,dd_1210_rollout_015_prefix_0.json,dd_1210,yes,1,5.125
scalar:think_logit,train,race_43093_rollout_028_prefix_1.json,race_43093,yes,1,0.31640625
scalar:think_logit,train,race_53480_rollout_007_prefix_0.json,race_53480,yes,1,0.96875
scalar:think_logit,test,bb_snarks_t_000_rollout_058_prefix_0.json,bb_snarks_t_000,yes,1,4.0
scalar:think_logit,train,race_24952_rollout_000_prefix_0.json,race_24952,yes,1,-1.9296875
scalar:think_logit,train,race_43093_rollout_009_prefix_1.json,race_43093,yes,1,-0.0986328125
scalar:think_logit,train,race_45349_rollout_008_prefix_0.json,race_45349,yes,1,3.1875
scalar:think_logit,train,bb_logical_deduction_five_objects_016_rollout_012_prefix_3.json,bb_logical_deduction_five_objects_016,no,0,-3.796875
scalar:think_logit,train,bb_sports_understanding_238_rollout_013_prefix_0.json,bb_sports_understanding_238,yes,1,0.2470703125
scalar:think_logit,train,dd_0820_rollout_025_prefix_0.json,dd_0820,yes,1,4.90625
scalar:think_logit,train,race_11878_rollout_017_prefix_1.json,race_11878,yes,1,-0.046875
scalar:think_logit,train,race_46187_rollout_026_prefix_0.json,race_46187,yes,1,-2.828125
scalar:think_logit,val,bb_logical_deduction_five_objects_v_001_rollout_046_prefix_0.json,bb_logical_deduction_five_objects_v_001,no,0,7.625
scalar:think_logit,val,bb_ruin_names_v_001_rollout_139_prefix_0.json,bb_ruin_names_v_001,yes,1,5.25
scalar:think_logit,test,bb_web_of_lies_t_000_rollout_174_prefix_1.json,bb_web_of_lies_t_000,yes,1,8.375
scalar:think_logit,train,dd_0508_rollout_002_prefix_0.json,dd_0508,yes,1,3.46875
scalar:think_logit,train,race_24170_rollout_017_prefix_0.json,race_24170,yes,1,3.34375
scalar:think_logit,train,race_44087_rollout_008_prefix_1.json,race_44087,yes,1,-4.96875
scalar:think_logit,train,race_57004_rollout_005_prefix_1.json,race_57004,yes,1,-1.0234375
scalar:think_logit,train,dd_0981_rollout_012_prefix_0.json,dd_0981,yes,1,4.8125
scalar:think_logit,train,dd_1313_rollout_007_prefix_0.json,dd_1313,yes,1,-2.6875
scalar:think_logit,train,race_30375_rollout_026_prefix_1.json,race_30375,yes,1,4.6875
scalar:think_logit,train,race_31224_rollout_026_prefix_8.json,race_31224,no,0,1.0546875
scalar:think_logit,train,race_47510_rollout_004_prefix_0.json,race_47510,yes,1,1.984375
scalar:think_logit,train,race_56153_rollout_020_prefix_1.json,race_56153,yes,1,5.8125
scalar:think_logit,val,bb_temporal_sequences_v_004_rollout_014_prefix_0.json,bb_temporal_sequences_v_004,yes,1,5.0
scalar:think_logit,train,gpqa_chem_143_rollout_007_prefix_0.json,gpqa_chem_143,no,0,6.46875
scalar:think_logit,train,race_19298_rollout_017_prefix_2.json,race_19298,yes,1,-0.259765625
scalar:think_logit,train,race_11809_rollout_000_prefix_1.json,race_11809,yes,1,4.875
scalar:think_logit,train,race_56153_rollout_022_prefix_0.json,race_56153,yes,1,5.0625
scalar:think_logit,train,race_56305_rollout_023_prefix_0.json,race_56305,yes,1,6.5625
scalar:think_logit,train,bb_logical_deduction_five_objects_118_rollout_028_prefix_2.json,bb_logical_deduction_five_objects_118,no,0,4.84375
scalar:think_logit,train,dd_0090_rollout_008_prefix_0.json,dd_0090,no,0,3.78125
scalar:think_logit,train,race_31224_rollout_016_prefix_1.json,race_31224,no,0,-3.03125
scalar:think_logit,train,race_46981_rollout_024_prefix_0.json,race_46981,yes,1,8.125
scalar:think_logit,train,bb_date_understanding_127_rollout_025_prefix_0.json,bb_date_understanding_127,yes,1,1.109375
scalar:think_logit,train,bb_date_understanding_150_rollout_005_prefix_0.json,bb_date_understanding_150,yes,1,-0.09716796875
scalar:think_logit,train,dd_0792_rollout_004_prefix_1.json,dd_0792,no,0,1.3125
scalar:think_logit,train,dd_1004_rollout_027_prefix_1.json,dd_1004,no,0,-1.9453125
scalar:think_logit,train,race_21585_rollout_028_prefix_0.json,race_21585,yes,1,7.25
scalar:think_logit,train,race_46154_rollout_011_prefix_1.json,race_46154,yes,1,0.55859375
scalar:think_logit,train,bb_navigate_150_rollout_015_prefix_0.json,bb_navigate_150,yes,1,-1.78125
scalar:think_logit,train,bb_ruin_names_181_rollout_025_prefix_0.json,bb_ruin_names_181,yes,1,3.890625
scalar:think_logit,train,dd_0618_rollout_008_prefix_1.json,dd_0618,yes,1,1.5546875
scalar:think_logit,train,gpqa_chem_121_rollout_012_prefix_1.json,gpqa_chem_121,no,0,-0.484375
scalar:think_logit,train,race_12693_rollout_007_prefix_1.json,race_12693,yes,1,1.6171875
scalar:think_logit,train,race_1879_rollout_015_prefix_1.json,race_1879,yes,1,1.953125
scalar:think_logit,train,race_20515_rollout_018_prefix_0.json,race_20515,yes,1,-0.09375
scalar:think_logit,train,bb_logical_deduction_five_objects_118_rollout_014_prefix_2.json,bb_logical_deduction_five_objects_118,yes,1,-5.5
scalar:think_logit,train,dd_0153_rollout_006_prefix_0.json,dd_0153,yes,1,3.6875
scalar:think_logit,val,bb_reasoning_about_colored_objects_v_002_rollout_079_prefix_0.json,bb_reasoning_about_colored_objects_v_002,no,0,1.4453125
scalar:think_logit,train,bb_web_of_lies_210_rollout_009_prefix_0.json,bb_web_of_lies_210,yes,1,-1.1484375
scalar:think_logit,train,dd_0091_rollout_002_prefix_1.json,dd_0091,no,0,-0.287109375
scalar:think_logit,train,race_13964_rollout_027_prefix_0.json,race_13964,yes,1,-2.3125
scalar:think_logit,train,bb_tracking_shuffled_objects_five_objects_066_rollout_009_prefix_0.json,bb_tracking_shuffled_objects_five_objects_066,yes,1,-5.65625
scalar:think_logit,train,bb_tracking_shuffled_objects_five_objects_175_rollout_022_prefix_0.json,bb_tracking_shuffled_objects_five_objects_175,yes,1,2.046875
scalar:think_logit,train,dd_0354_rollout_017_prefix_1.json,dd_0354,no,0,-2.4375
scalar:think_logit,train,dd_1123_rollout_021_prefix_1.json,dd_1123,no,0,1.234375
scalar:think_logit,train,race_32262_rollout_021_prefix_0.json,race_32262,yes,1,-1.2109375
scalar:think_logit,train,bb_tracking_shuffled_objects_five_objects_128_rollout_024_prefix_0.json,bb_tracking_shuffled_objects_five_objects_128,yes,1,-3.5
scalar:think_logit,train,dd_0367_rollout_007_prefix_1.json,dd_0367,yes,1,-0.0174560546875
scalar:think_logit,train,dd_0401_rollout_009_prefix_0.json,dd_0401,yes,1,-0.0086669921875
scalar:think_logit,train,dd_1210_rollout_010_prefix_3.json,dd_1210,no,0,3.390625
scalar:think_logit,train,race_21912_rollout_006_prefix_1.json,race_21912,yes,1,-0.23828125
scalar:think_logit,train,race_43479_rollout_004_prefix_16.json,race_43479,no,0,3.46875
scalar:think_logit,train,race_56041_rollout_019_prefix_1.json,race_56041,yes,1,3.828125
scalar:think_logit,train,dd_0220_rollout_012_prefix_0.json,dd_0220,no,0,1.546875
scalar:think_logit,train,dd_1346_rollout_000_prefix_0.json,dd_1346,yes,1,0.83203125
scalar:think_logit,train,race_25830_rollout_029_prefix_0.json,race_25830,yes,1,3.953125
scalar:think_logit,train,race_34055_rollout_023_prefix_0.json,race_34055,yes,1,5.96875
scalar:think_logit,train,race_46152_rollout_003_prefix_1.json,race_46152,yes,1,2.71875
scalar:think_logit,test,bb_tracking_shuffled_objects_five_objects_t_001_rollout_078_prefix_0.json,bb_tracking_shuffled_objects_five_objects_t_001,no,0,6.0625
scalar:think_logit,train,bb_ruin_names_077_rollout_028_prefix_0.json,bb_ruin_names_077,yes,1,3.984375
scalar:think_logit,train,bb_causal_judgement_170_rollout_020_prefix_0.json,bb_causal_judgement_170,yes,1,5.25
scalar:think_logit,train,dd_0367_rollout_004_prefix_0.json,dd_0367,yes,1,-0.640625
scalar:think_logit,train,dd_0655_rollout_004_prefix_0.json,dd_0655,yes,1,6.0
scalar:think_logit,train,race_18514_rollout_009_prefix_0.json,race_18514,yes,1,-2.765625
scalar:think_logit,train,race_46981_rollout_006_prefix_0.json,race_46981,yes,1,-2.640625
scalar:think_logit,train,race_60769_rollout_018_prefix_1.json,race_60769,yes,1,3.265625
scalar:think_logit,train,race_61342_rollout_005_prefix_2.json,race_61342,no,0,5.59375
scalar:think_logit,val,bb_reasoning_about_colored_objects_v_003_rollout_047_prefix_0.json,bb_reasoning_about_colored_objects_v_003,no,0,4.75
scalar:think_logit,train,dd_0950_rollout_006_prefix_0.json,dd_0950,no,0,0.400390625
scalar:think_logit,train,race_15942_rollout_028_prefix_0.json,race_15942,yes,1,-2.828125
scalar:think_logit,train,race_17299_rollout_003_prefix_0.json,race_17299,yes,1,-3.390625
scalar:think_logit,test,bb_logical_deduction_five_objects_t_000_rollout_043_prefix_0.json,bb_logical_deduction_five_objects_t_000,no,0,4.03125
scalar:think_logit,train,bb_logical_deduction_five_objects_157_rollout_009_prefix_0.json,bb_logical_deduction_five_objects_157,yes,1,-8.125
scalar:think_logit,train,race_1334_rollout_024_prefix_0.json,race_1334,yes,1,5.15625
scalar:think_logit,train,race_42922_rollout_025_prefix_0.json,race_42922,yes,1,4.40625
scalar:think_logit,train,race_61342_rollout_019_prefix_1.json,race_61342,yes,1,-3.0625
scalar:think_logit,train,dd_0492_rollout_001_prefix_1.json,dd_0492,no,0,3.734375
scalar:think_logit,train,gpqa_chem_151_rollout_024_prefix_1.json,gpqa_chem_151,no,0,1.84375
scalar:think_logit,train,race_8406_rollout_001_prefix_0.json,race_8406,yes,1,3.421875
scalar:think_logit,train,dd_0568_rollout_005_prefix_0.json,dd_0568,no,0,-1.9921875
scalar:think_logit,train,dd_0980_rollout_015_prefix_2.json,dd_0980,no,0,0.37890625
scalar:think_logit,train,race_12070_rollout_022_prefix_3.json,race_12070,yes,1,3.28125
scalar:think_logit,train,race_1879_rollout_015_prefix_0.json,race_1879,yes,1,5.8125
scalar:think_logit,train,race_34055_rollout_017_prefix_2.json,race_34055,yes,1,-2.734375
scalar:think_logit,val,bb_logical_deduction_five_objects_v_001_rollout_105_prefix_0.json,bb_logical_deduction_five_objects_v_001,no,0,2.578125
scalar:think_logit,val,bb_temporal_sequences_v_001_rollout_150_prefix_0.json,bb_temporal_sequences_v_001,yes,1,8.875
scalar:think_logit,train,race_58589_rollout_003_prefix_23.json,race_58589,no,0,0.59765625
scalar:think_logit,train,dd_1056_rollout_025_prefix_0.json,dd_1056,yes,1,4.34375
scalar:think_logit,train,gpqa_chem_115_rollout_025_prefix_2.json,gpqa_chem_115,no,0,0.28515625
scalar:think_logit,train,race_11809_rollout_026_prefix_2.json,race_11809,yes,1,1.2421875
scalar:think_logit,train,race_20515_rollout_005_prefix_0.json,race_20515,no,0,5.25
scalar:think_logit,train,bb_causal_judgement_093_rollout_029_prefix_0.json,bb_causal_judgement_093,yes,1,-3.109375
scalar:think_logit,train,bb_reasoning_about_colored_objects_245_rollout_008_prefix_0.json,bb_reasoning_about_colored_objects_245,yes,1,6.8125
scalar:think_logit,train,dd_0751_rollout_013_prefix_0.json,dd_0751,yes,1,0.66015625
scalar:think_logit,train,race_40556_rollout_026_prefix_0.json,race_40556,yes,1,3.203125
scalar:think_logit,train,dd_0231_rollout_005_prefix_1.json,dd_0231,no,0,-3.46875
scalar:think_logit,train,dd_0328_rollout_029_prefix_1.json,dd_0328,no,0,-1.3671875
scalar:think_logit,val,bb_temporal_sequences_v_000_rollout_172_prefix_0.json,bb_temporal_sequences_v_000,no,0,3.890625
scalar:think_logit,train,bb_temporal_sequences_129_rollout_003_prefix_1.json,bb_temporal_sequences_129,yes,1,5.96875
scalar:think_logit,train,race_1879_rollout_006_prefix_0.json,race_1879,yes,1,5.625
scalar:think_logit,train,race_50066_rollout_009_prefix_0.json,race_50066,yes,1,-1.8125
scalar:think_logit,train,bb_date_understanding_098_rollout_001_prefix_3.json,bb_date_understanding_098,no,0,4.90625
scalar:think_logit,train,bb_logical_deduction_five_objects_249_rollout_009_prefix_0.json,bb_logical_deduction_five_objects_249,yes,1,4.03125
scalar:think_logit,train,bb_navigate_150_rollout_019_prefix_0.json,bb_navigate_150,yes,1,-2.53125
scalar:think_logit,train,dd_0462_rollout_002_prefix_0.json,dd_0462,yes,1,4.1875
scalar:think_logit,train,dd_0492_rollout_016_prefix_0.json,dd_0492,yes,1,1.671875
scalar:think_logit,val,bb_penguins_in_a_table_v_000_rollout_178_prefix_0.json,bb_penguins_in_a_table_v_000,no,0,8.5625
scalar:think_logit,train,bb_logical_deduction_five_objects_136_rollout_018_prefix_2.json,bb_logical_deduction_five_objects_136,no,0,2.015625
scalar:think_logit,train,bb_web_of_lies_120_rollout_012_prefix_0.json,bb_web_of_lies_120,yes,1,3.625
scalar:think_logit,train,dd_0792_rollout_020_prefix_1.json,dd_0792,yes,1,-0.671875
scalar:think_logit,train,race_46152_rollout_018_prefix_0.json,race_46152,yes,1,0.498046875
scalar:think_logit,train,dd_0909_rollout_017_prefix_1.json,dd_0909,no,0,-2.109375
scalar:think_logit,train,dd_1101_rollout_022_prefix_0.json,dd_1101,yes,1,1.5859375
scalar:think_logit,train,gpqa_chem_169_rollout_000_prefix_3.json,gpqa_chem_169,no,0,-1.3046875
scalar:think_logit,train,dd_0342_rollout_001_prefix_0.json,dd_0342,yes,1,1.609375
scalar:think_logit,train,dd_0667_rollout_015_prefix_0.json,dd_0667,yes,1,5.0625
scalar:think_logit,train,dd_0808_rollout_021_prefix_3.json,dd_0808,no,0,-0.73828125
scalar:think_logit,train,dd_0153_rollout_020_prefix_0.json,dd_0153,yes,1,-0.890625
scalar:think_logit,train,dd_1168_rollout_017_prefix_0.json,dd_1168,yes,1,-3.21875
scalar:think_logit,train,race_20515_rollout_001_prefix_0.json,race_20515,yes,1,1.2265625
scalar:think_logit,train,race_29289_rollout_025_prefix_1.json,race_29289,yes,1,0.02587890625
scalar:think_logit,train,dd_0597_rollout_019_prefix_1.json,dd_0597,no,0,-0.5703125
scalar:think_logit,train,race_18408_rollout_017_prefix_0.json,race_18408,yes,1,4.75
scalar:think_logit,train,race_58038_rollout_002_prefix_1.json,race_58038,yes,1,3.03125
scalar:think_logit,train,bb_snarks_064_rollout_027_prefix_0.json,bb_snarks_064,yes,1,-6.375
scalar:think_logit,train,bb_temporal_sequences_020_rollout_019_prefix_0.json,bb_temporal_sequences_020,yes,1,5.40625
scalar:think_logit,train,bb_temporal_sequences_096_rollout_025_prefix_0.json,bb_temporal_sequences_096,yes,1,-0.97265625
scalar:think_logit,train,bb_tracking_shuffled_objects_five_objects_099_rollout_026_prefix_0.json,bb_tracking_shuffled_objects_five_objects_099,yes,1,1.2421875
scalar:think_logit,train,dd_0357_rollout_026_prefix_0.json,dd_0357,no,0,4.375
scalar:think_logit,train,dd_0981_rollout_025_prefix_0.json,dd_0981,yes,1,0.326171875
scalar:think_logit,train,gpqa_chem_026_rollout_004_prefix_1.json,gpqa_chem_026,no,0,3.765625
scalar:think_logit,train,race_34334_rollout_000_prefix_0.json,race_34334,yes,1,-0.8515625
scalar:think_logit,train,race_57162_rollout_000_prefix_1.json,race_57162,yes,1,-5.90625
scalar:think_logit,train,race_24430_rollout_012_prefix_0.json,race_24430,yes,1,2.234375
scalar:think_logit,train,race_30375_rollout_026_prefix_0.json,race_30375,yes,1,2.53125
scalar:think_logit,train,bb_penguins_in_a_table_107_rollout_010_prefix_0.json,bb_penguins_in_a_table_107,yes,1,3.5625
scalar:think_logit,train,dd_0964_rollout_014_prefix_0.json,dd_0964,yes,1,2.5
scalar:think_logit,val,bb_logical_deduction_five_objects_v_001_rollout_027_prefix_0.json,bb_logical_deduction_five_objects_v_001,no,0,4.8125
scalar:think_logit,train,bb_tracking_shuffled_objects_five_objects_041_rollout_010_prefix_1.json,bb_tracking_shuffled_objects_five_objects_041,no,0,-4.15625
scalar:think_logit,train,race_30375_rollout_013_prefix_0.json,race_30375,yes,1,3.265625
scalar:think_logit,train,bb_penguins_in_a_table_076_rollout_009_prefix_2.json,bb_penguins_in_a_table_076,yes,1,0.2490234375
scalar:think_logit,train,bb_sports_understanding_129_rollout_005_prefix_1.json,bb_sports_understanding_129,yes,1,0.57421875
scalar:think_logit,val,bb_tracking_shuffled_objects_five_objects_v_001_rollout_004_prefix_0.json,bb_tracking_shuffled_objects_five_objects_v_001,yes,1,4.46875
scalar:think_logit,train,race_19298_rollout_017_prefix_0.json,race_19298,yes,1,-0.9375
scalar:think_logit,train,race_30375_rollout_001_prefix_0.json,race_30375,yes,1,1.2421875
scalar:think_logit,train,dd_0661_rollout_018_prefix_0.json,dd_0661,yes,1,0.6875
scalar:think_logit,train,dd_1283_rollout_019_prefix_0.json,dd_1283,yes,1,1.8125
scalar:think_logit,train,dd_1109_rollout_010_prefix_1.json,dd_1109,no,0,-3.171875
scalar:think_logit,train,race_12757_rollout_005_prefix_0.json,race_12757,yes,1,-2.484375
scalar:think_logit,train,race_55955_rollout_023_prefix_9.json,race_55955,no,0,-2.75
scalar:think_logit,train,dd_0597_rollout_020_prefix_0.json,dd_0597,yes,1,-2.875
scalar:think_logit,train,dd_1250_rollout_005_prefix_1.json,dd_1250,yes,1,3.46875
scalar:think_logit,train,race_2256_rollout_017_prefix_1.json,race_2256,no,0,3.15625
scalar:think_logit,train,race_32262_rollout_010_prefix_0.json,race_32262,yes,1,3.09375
scalar:think_logit,train,race_44329_rollout_027_prefix_1.json,race_44329,yes,1,0.5078125
scalar:think_logit,train,race_45349_rollout_019_prefix_0.json,race_45349,yes,1,0.05078125
scalar:think_logit,val,bb_logical_deduction_five_objects_v_001_rollout_124_prefix_0.json,bb_logical_deduction_five_objects_v_001,no,0,5.4375
scalar:think_logit,train,bb_causal_judgement_042_rollout_009_prefix_1.json,bb_causal_judgement_042,yes,1,-0.0556640625
scalar:think_logit,train,bb_temporal_sequences_096_rollout_024_prefix_0.json,bb_temporal_sequences_096,yes,1,1.3203125
scalar:think_logit,train,dd_0809_rollout_000_prefix_1.json,dd_0809,yes,1,1.125
scalar:think_logit,train,dd_0942_rollout_010_prefix_0.json,dd_0942,no,0,1.828125
scalar:think_logit,train,race_27388_rollout_022_prefix_2.json,race_27388,no,0,2.421875
scalar:think_logit,train,race_54993_rollout_025_prefix_0.json,race_54993,yes,1,-6.09375
scalar:think_logit,train,race_6996_rollout_018_prefix_1.json,race_6996,no,0,4.34375
scalar:think_logit,ood_test,committee_women_rollout_041_prefix_0.json,committee_women,no,0,5.9375
scalar:think_logit,ood_test,matrix_power_entry_rollout_014_prefix_0.json,matrix_power_entry,no,0,5.90625
scalar:think_logit,test,bb_web_of_lies_t_002_rollout_147_prefix_1.json,bb_web_of_lies_t_002,yes,1,7.84375
scalar:think_logit,train,bb_logical_deduction_five_objects_118_rollout_019_prefix_0.json,bb_logical_deduction_five_objects_118,yes,1,2.875
scalar:think_logit,train,dd_0354_rollout_027_prefix_1.json,dd_0354,no,0,1.3046875
scalar:think_logit,train,dd_0602_rollout_023_prefix_0.json,dd_0602,yes,1,0.25390625
scalar:think_logit,train,dd_0980_rollout_021_prefix_0.json,dd_0980,yes,1,1.0546875
scalar:think_logit,train,dd_0410_rollout_019_prefix_1.json,dd_0410,yes,1,-2.9375
scalar:think_logit,train,dd_1026_rollout_013_prefix_1.json,dd_1026,no,0,5.3125
scalar:think_logit,train,race_46917_rollout_011_prefix_0.json,race_46917,yes,1,4.78125
scalar:think_logit,val,bb_logical_deduction_five_objects_v_002_rollout_183_prefix_1.json,bb_logical_deduction_five_objects_v_002,yes,1,5.625
scalar:think_logit,train,dd_0187_rollout_015_prefix_0.json,dd_0187,yes,1,-1.09375
scalar:think_logit,train,dd_0745_rollout_008_prefix_1.json,dd_0745,yes,1,1.9375
scalar:think_logit,train,race_11878_rollout_004_prefix_0.json,race_11878,yes,1,5.40625
scalar:think_logit,train,race_12070_rollout_022_prefix_1.json,race_12070,yes,1,-4.78125
scalar:think_logit,train,race_47062_rollout_002_prefix_0.json,race_47062,yes,1,7.78125
scalar:think_logit,train,dd_0261_rollout_003_prefix_0.json,dd_0261,yes,1,4.09375
scalar:think_logit,train,race_7505_rollout_022_prefix_0.json,race_7505,yes,1,6.8125
scalar:think_logit,train,bb_ruin_names_221_rollout_028_prefix_0.json,bb_ruin_names_221,yes,1,4.78125
scalar:think_logit,train,race_46981_rollout_003_prefix_0.json,race_46981,yes,1,1.84375
scalar:think_logit,train,race_60630_rollout_014_prefix_0.json,race_60630,yes,1,-3.640625
scalar:think_logit,train,race_26340_rollout_025_prefix_0.json,race_26340,yes,1,2.734375
scalar:think_logit,train,dd_0943_rollout_001_prefix_0.json,dd_0943,yes,1,4.5625
scalar:think_logit,train,gpqa_chem_015_rollout_000_prefix_2.json,gpqa_chem_015,no,0,3.71875
scalar:think_logit,train,race_23457_rollout_009_prefix_2.json,race_23457,yes,1,2.4375
scalar:think_logit,train,dd_0974_rollout_022_prefix_0.json,dd_0974,yes,1,-3.953125
scalar:think_logit,train,race_6996_rollout_017_prefix_2.json,race_6996,no,0,0.875
scalar:think_logit,train,dd_1168_rollout_005_prefix_1.json,dd_1168,yes,1,-1.453125
scalar:think_logit,train,dd_1192_rollout_022_prefix_0.json,dd_1192,yes,1,-1.0625
scalar:think_logit,train,race_1613_rollout_000_prefix_0.json,race_1613,yes,1,1.3125
scalar:think_logit,train,race_26278_rollout_024_prefix_3.json,race_26278,no,0,5.59375
scalar:think_logit,train,bb_web_of_lies_017_rollout_022_prefix_0.json,bb_web_of_lies_017,no,0,2.9375
scalar:think_logit,train,dd_0342_rollout_008_prefix_0.json,dd_0342,yes,1,-0.640625
scalar:think_logit,train,dd_0787_rollout_022_prefix_0.json,dd_0787,yes,1,-0.119140625
scalar:think_logit,train,race_11279_rollout_001_prefix_0.json,race_11279,yes,1,5.15625
scalar:think_logit,train,race_56305_rollout_001_prefix_1.json,race_56305,yes,1,-5.25
scalar:think_logit,train,bb_web_of_lies_091_rollout_015_prefix_0.json,bb_web_of_lies_091,no,0,-3.46875
scalar:think_logit,train,gpqa_chem_047_rollout_010_prefix_1.json,gpqa_chem_047,yes,1,-0.98828125
scalar:think_logit,train,race_47062_rollout_018_prefix_0.json,race_47062,yes,1,6.28125
scalar:think_logit,train,bb_temporal_sequences_076_rollout_026_prefix_0.json,bb_temporal_sequences_076,yes,1,-0.8515625
scalar:think_logit,train,bb_temporal_sequences_020_rollout_002_prefix_0.json,bb_temporal_sequences_020,yes,1,5.40625
scalar:think_logit,train,dd_1123_rollout_027_prefix_0.json,dd_1123,yes,1,2.265625
scalar:think_logit,train,race_18473_rollout_001_prefix_1.json,race_18473,yes,1,1.5703125
scalar:think_logit,train,race_46152_rollout_005_prefix_0.json,race_46152,yes,1,0.25390625
scalar:think_logit,train,dd_0068_rollout_016_prefix_1.json,dd_0068,yes,1,-0.43359375
scalar:think_logit,train,dd_0354_rollout_004_prefix_0.json,dd_0354,yes,1,3.0625
scalar:think_logit,train,race_32262_rollout_003_prefix_0.json,race_32262,yes,1,7.6875
scalar:think_logit,train,race_32262_rollout_016_prefix_0.json,race_32262,yes,1,-2.765625
scalar:think_logit,train,bb_logical_deduction_five_objects_046_rollout_009_prefix_0.json,bb_logical_deduction_five_objects_046,yes,1,6.4375
scalar:think_logit,train,bb_snarks_081_rollout_010_prefix_2.json,bb_snarks_081,no,0,-0.48828125
scalar:think_logit,train,bb_temporal_sequences_236_rollout_026_prefix_0.json,bb_temporal_sequences_236,yes,1,-0.0145263671875
scalar:think_logit,train,dd_0188_rollout_014_prefix_0.json,dd_0188,yes,1,3.84375
scalar:think_logit,train,race_25878_rollout_013_prefix_0.json,race_25878,yes,1,-0.72265625
scalar:think_logit,train,bb_web_of_lies_014_rollout_012_prefix_4.json,bb_web_of_lies_014,no,0,1.6171875
scalar:think_logit,train,bb_sports_understanding_204_rollout_016_prefix_0.json,bb_sports_understanding_204,yes,1,4.5625
scalar:think_logit,train,dd_0188_rollout_007_prefix_1.json,dd_0188,yes,1,-2.875
scalar:think_logit,train,race_30156_rollout_013_prefix_1.json,race_30156,yes,1,2.828125
